"134","1","カモ","オシドリ","Aix galericulata","5","0",,"134","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"135","1","カモ","アカハジロ","Aythya baeri","5","0",,"135","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"136","1","カモ","東北地方以北のシノリガモ繁殖個体群","Histrionicus histrionicus pacificus","12","0",,"136","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"137","1","カモ","コハクチョウ","Cygnus columbianus jankowskii","2","0",,"137","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"138","1","カモ","コウライアイサ","Mergus squamatus","5","0",,"138","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"139","1","タカ","ダイトウノスリ","Buteo buteo oshiroi","6","1",,"139","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"140","1","タカ","カンムリワシ","Spilornis cheela perplexus","7","1",,"140","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"141","1","タカ","オジロワシ","Haliaeetus albicilla albicilla","9","0",,"141","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"142","1","タカ","リュウキュウツミ","Accipiter gularis iwasakii","8","1",,"142","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"143","1","タカ","オガサワラノスリ","Buteo buteo toyoshimai","8","1",,"143","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"144","1","タカ","クマタカ","Spizaetus nipalensis orientalis","8","0",,"144","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"145","1","タカ","イヌワシ","Aquila chrysaetos japonica","8","0",,"145","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"146","1","タカ","チュウヒ","Circus spilonotus spilonotus","8","0",,"146","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"147","1","タカ","オオワシ","Haliaeetus pelagicus pelagicus","9","0",,"147","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"148","1","タカ","サシバ","Butastur indicus","9","0",,"148","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"149","1","タカ","ミサゴ","Pandion haliaetus haliaetus","4","0",,"149","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"150","1","タカ","ハチクマ","Pernis apivorus orientalis","4","0",,"150","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"151","1","タカ","オオタカ","Accipiter gentilis fujiyamae","4","0",,"151","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
